TaskId,Name,Start,Position,time
1,R,537.0,WP2_TOP,216
1,R,753.0,WP2,232
1,G,985.0,WP2,44
1,M,1029.0,WP2_TOP,232
1,M,1261.0,A2_TOP,44
1,A,1305.0,A2_TOP,44
1,M,1349.0,A2,201
1,RL,1550.0,A2,44
1,R,1594.0,A2_TOP,201
